actual,predicted
14003.0,14058.81
14075.0,14092.615
14413.0,14421.135
15361.0,15317.815
16980.0,16857.18
17907.0,17905.945
17740.0,17751.13
17617.0,17612.44
17486.0,17492.28
17275.0,17214.67
17079.0,17071.115
16999.0,16966.225
16737.0,16766.94
16660.0,16624.025
16922.0,16921.97
17949.0,17859.92
18246.0,18246.95
18179.0,18205.515
17914.0,17951.645
17355.0,17415.805
16441.0,16416.9
15234.0,15328.955
14437.0,14474.03
14061.0,14009.49
13843.0,13855.175
13818.0,13811.77
14062.0,14087.7
14942.0,14898.625
16480.0,16470.16
17314.0,17268.25
17206.0,17243.32
17120.0,17175.53
17065.0,17047.98
16863.0,16832.9
16814.0,16767.275
16749.0,16693.555
16616.0,16601.93
16787.0,16682.76
17233.0,17182.915
18123.0,17961.31
18388.0,18387.565
18189.0,18246.845
17797.0,17861.815
17247.0,17245.37
16103.0,16210.205
14902.0,14987.635
14133.0,14119.765
13700.0,13631.725
13396.0,13374.01
13353.0,13335.625
13588.0,13570.365
14460.0,14372.785
16015.0,15967.735
16999.0,16917.825
17017.0,17020.515
17003.0,17039.47
17147.0,17085.48
16914.0,16954.31
16620.0,16664.0
16321.0,16383.185
15997.0,16025.73
15972.0,15918.355
16284.0,16270.25
17657.0,17459.26
18428.0,18261.235
18400.0,18446.675
18384.0,18355.06
18078.0,18078.905
17174.0,17166.46
16165.0,16204.7
15575.0,15544.95
15243.0,15263.185
15087.0,15112.77
15022.0,15059.1
15354.0,15313.17
16227.0,16221.01
18049.0,17865.875
18943.0,18959.425
18728.0,18708.29
18225.0,18352.82
17885.0,17904.6
17258.0,17340.67
16796.0,16823.37
16399.0,16424.755
15969.0,16002.735
15839.0,15756.0
16290.0,16208.2
17567.0,17470.015
18361.0,18198.825
18458.0,18465.715
18338.0,18359.23
18064.0,18043.515
17061.0,17147.015
16047.0,16110.84
15309.0,15320.305
14792.0,14820.97
14581.0,14539.51
14599.0,14593.84
14848.0,14856.595
15751.0,15719.09
17454.0,17187.33
18324.0,18322.885
18082.0,18136.375
17687.0,17772.225
17439.0,17429.995
16952.0,16956.78
16601.0,16586.0
16348.0,16315.465
16038.0,16060.435
15891.0,15846.275
16114.0,16121.86
17334.0,17270.695
17888.0,17813.73
17729.0,17822.33
17782.0,17700.665
17617.0,17539.845
16824.0,16833.49
15864.0,15885.07
15123.0,15126.565
14748.0,14748.505
14662.0,14617.04
14540.0,14585.84
14626.0,14616.26
15196.0,15105.65
15893.0,15841.19
16632.0,16571.015
17069.0,17029.28
16887.0,16971.795
16460.0,16543.645
15850.0,15919.965
15261.0,15322.1
14884.0,14863.125
14602.0,14597.8
14500.0,14432.75
14812.0,14781.925
16172.0,15968.165
16364.0,16433.565
16494.0,16464.59
16418.0,16432.705
16078.0,16111.64
15557.0,15558.705
14662.0,14688.525
13960.0,13953.525
13536.0,13578.4
13430.0,13384.68
13377.0,13385.485
13484.0,13498.24
13797.0,13775.09
14271.0,14277.1
14826.0,14846.33
15369.0,15335.855
15322.0,15329.755
14774.0,14948.13
14296.0,14360.41
14018.0,14021.905
13725.0,13759.66
13488.0,13463.235
13549.0,13447.305
14089.0,13996.705
15557.0,15405.51
16124.0,16020.625
16111.0,16171.205
16216.0,16174.445
15723.0,15768.785
14975.0,15014.29
14180.0,14204.185
13563.0,13585.125
13318.0,13255.93
13204.0,13223.53
13239.0,13244.06
13556.0,13562.63
14605.0,14558.11
16104.0,16121.63
17348.0,17251.265
17211.0,17245.975
17212.0,17175.085
17260.0,17211.7
17153.0,17121.555
16879.0,16919.235
16645.0,16674.64
16432.0,16434.87
16494.0,16426.515
16755.0,16829.62
17682.0,17486.81
17901.0,17930.82
17700.0,17772.405
17382.0,17437.435
16851.0,16894.01
15682.0,15760.38
14402.0,14532.245
13562.0,13616.24
13150.0,13122.58
12930.0,12888.95
12823.0,12848.48
12963.0,12960.345
13915.0,13797.045
15577.0,15386.515
16630.0,16529.625
16554.0,16587.31
16597.0,16587.965
16431.0,16467.01
16223.0,16230.105
16054.0,16063.955
15787.0,15833.33
15538.0,15563.115
15484.0,15398.18
15782.0,15781.705
16935.0,16820.7
17249.0,17262.185
17045.0,17126.15
16958.0,16962.925
16499.0,16550.38
15426.0,15500.075
14223.0,14367.99
13277.0,13407.465
12886.0,12852.5
12670.0,12653.93
12680.0,12647.92
12980.0,12934.89
13932.0,13846.35
15795.0,15641.97
16793.0,16707.665
16628.0,16683.365
16538.0,16584.395
16466.0,16494.04
16169.0,16170.765
15988.0,15982.035
15800.0,15798.61
15568.0,15588.145
15505.0,15440.5
15918.0,15869.945
17343.0,17035.165
17776.0,17754.825
17822.0,17804.455
17875.0,17831.875
17503.0,17503.515
16477.0,16499.43
15259.0,15413.33
14507.0,14522.425
14036.0,14045.04
13918.0,13853.28
13839.0,13868.785
14140.0,14169.44
14968.0,14987.09
16659.0,16551.41
17512.0,17473.375
17473.0,17450.37
17338.0,17368.245
17417.0,17341.06
17334.0,17279.8
17280.0,17229.745
17233.0,17194.33
17047.0,17047.415
17037.0,17017.215
17392.0,17370.745
18054.0,18076.72
18180.0,18191.7
17854.0,17953.2
17699.0,17703.735
17106.0,17200.935
16127.0,16184.575
14876.0,15004.595
13815.0,13957.225
13451.0,13376.32
13122.0,13110.03
13096.0,13045.205
13333.0,13308.865
14167.0,14146.465
15812.0,15610.56
16831.0,16760.93
16861.0,16851.765
16645.0,16745.325
16593.0,16602.65
16493.0,16413.97
16361.0,16323.045
16226.0,16194.775
16044.0,16036.685
15886.0,15887.23
16221.0,16150.795
17147.0,17112.515
17256.0,17334.51
17051.0,17103.565
16840.0,16885.95
16587.0,16544.3
15789.0,15823.065
14772.0,14860.985
13881.0,13959.65
13431.0,13412.42
13099.0,13086.3
13042.0,13029.935
13204.0,13188.38
13629.0,13578.19
14268.0,14240.305
15105.0,15001.97
15708.0,15731.485
16234.0,16158.665
16452.0,16470.49
16327.0,16462.425
16159.0,16200.365
16012.0,15995.48
15889.0,15879.085
15814.0,15801.25
16382.0,16303.865
17323.0,17204.83
17381.0,17479.16
17048.0,17147.83
16902.0,16889.74
16611.0,16584.21
15910.0,15868.525
14948.0,15003.74
14153.0,14208.135
13683.0,13684.245
13427.0,13413.475
13373.0,13363.345
13460.0,13442.845
13704.0,13710.045
14157.0,14152.265
14802.0,14763.635
15422.0,15415.795
15757.0,15774.335
15688.0,15734.78
15728.0,15638.88
15848.0,15676.89
15678.0,15699.365
15388.0,15442.21
15505.0,15396.395
16012.0,15974.77
16918.0,16810.585
17200.0,17213.785
17245.0,17216.07
16986.0,17023.665
16650.0,16636.3
15860.0,15871.88
14939.0,14973.685
14308.0,14278.7
14116.0,14070.65
14021.0,14023.08
14052.0,14070.605
14408.0,14387.21
15501.0,15386.75
17190.0,17055.365
18404.0,18237.265
18474.0,18467.09
18536.0,18506.535
18575.0,18562.975
18493.0,18433.7
18435.0,18397.92
18492.0,18439.485
18438.0,18425.23
18484.0,18459.76
18945.0,18794.115
20103.0,19801.635
20564.0,20473.895
20447.0,20554.125
20311.0,20285.9
19814.0,19830.56
18762.0,18764.64
17504.0,17570.565
16704.0,16721.36
16281.0,16284.865
16064.0,16096.7
16155.0,16139.045
16500.0,16503.5
17338.0,17358.615
18923.0,18893.145
19920.0,19857.485
19679.0,19671.175
19432.0,19439.08
19293.0,19233.545
19182.0,19065.85
19022.0,18984.27
18917.0,18894.03
18750.0,18760.03
18749.0,18695.13
19204.0,19143.515
20431.0,20182.72
20996.0,20847.4
20837.0,20926.685
20689.0,20699.485
20285.0,20278.66
19248.0,19283.085
18021.0,18129.29
17126.0,17180.45
16709.0,16743.505
16618.0,16548.13
16546.0,16571.835
16905.0,16887.245
17889.0,17813.29
19542.0,19458.315
20491.0,20446.065
20295.0,20243.97
19843.0,19972.175
19422.0,19485.45
19050.0,18983.805
18519.0,18563.295
18301.0,18246.335
17748.0,17853.145
17696.0,17614.66
18153.0,18097.95
19645.0,19471.425
20441.0,20222.53
20502.0,20533.41
20486.0,20494.425
20274.0,20186.515
19304.0,19304.28
18139.0,18204.945
17381.0,17416.805
17048.0,17046.155
16862.0,16893.8
16876.0,16867.905
17185.0,17171.805
18127.0,18097.255
19901.0,19785.07
20605.0,20622.87
20312.0,20311.08
19945.0,20027.55
19364.0,19447.73
18559.0,18704.225
17977.0,18032.26
17693.0,17609.15
17396.0,17381.245
17246.0,17198.335
17669.0,17596.045
18921.0,18845.96
19446.0,19390.775
19506.0,19570.02
19477.0,19443.06
19068.0,19107.93
18062.0,18075.38
16826.0,16959.2
15893.0,15947.535
15503.0,15448.235
15315.0,15278.475
15264.0,15296.395
15596.0,15566.9
16544.0,16486.535
18227.0,18155.99
19281.0,19208.21
19052.0,19070.865
18758.0,18828.675
18254.0,18413.505
17654.0,17704.71
17236.0,17230.845
16818.0,16851.715
16450.0,16463.445
16250.0,16236.23
16581.0,16568.155
17953.0,17836.445
18650.0,18531.43
18653.0,18652.13
18645.0,18626.855
18444.0,18408.23
17832.0,17770.285
16906.0,16894.38
16053.0,16142.045
15562.0,15612.55
15439.0,15428.26
15498.0,15460.135
15743.0,15728.3
16126.0,16100.16
16793.0,16754.17
17583.0,17503.98
18108.0,18011.065
18035.0,18047.39
17599.0,17756.21
17022.0,17120.53
16390.0,16448.765
15921.0,15952.235
15619.0,15597.965
15475.0,15432.22
16039.0,15918.26
17080.0,17091.32
17479.0,17462.41
17431.0,17437.27
17458.0,17408.175
17162.0,17214.59
16561.0,16532.635
15645.0,15651.185
14619.0,14766.02
14245.0,14196.65
14082.0,14053.24
14123.0,14090.195
14253.0,14247.045
14437.0,14445.965
15197.0,15066.25
16025.0,15927.61
16742.0,16677.81
17345.0,17145.155
17400.0,17553.77
17291.0,17336.06
17473.0,17384.315
17464.0,17465.615
17461.0,17446.935
17683.0,17585.77
18211.0,18183.64
19749.0,19463.64
20439.0,20295.505
20805.0,20739.32
20840.0,20834.005
20670.0,20674.185
20300.0,20017.83
19719.0,19549.03
19050.0,19052.985
18940.0,18825.205
19015.0,18928.915
19178.0,19138.51
19494.0,19543.585
20392.0,20320.33
21616.0,21618.66
22554.0,22280.175
22321.0,22271.445
22055.0,22045.47
21388.0,21516.88
21035.0,21044.89
20542.0,20610.09
20362.0,20316.17
20119.0,20140.165
20505.0,20418.38
21373.0,21289.525
22188.0,22088.075
22038.0,22068.785
21752.0,21791.755
21621.0,21563.31
20919.0,20789.12
19554.0,19646.955
18740.0,18785.855
18247.0,18235.875
17906.0,17959.215
17749.0,17795.64
17900.0,17905.55
18590.0,18559.515
19716.0,19710.475
20555.0,20579.125
20218.0,20323.135
19783.0,19878.095
19452.0,19480.275
18866.0,18875.925
18383.0,18366.825
17945.0,17958.74
17591.0,17602.025
17362.0,17429.085
17619.0,17541.53
18664.0,18610.835
19088.0,19058.715
18998.0,19051.605
18773.0,18789.68
18394.0,18458.905
17622.0,17585.89
16484.0,16557.97
15670.0,15693.35
15135.0,15165.435
14997.0,14913.07
14929.0,14913.105
15256.0,15199.485
16174.0,16134.955
17483.0,17549.15
18645.0,18457.535
18866.0,18735.7
18802.0,18782.62
18457.0,18549.825
18021.0,18086.075
17687.0,17697.085
17590.0,17496.845
17471.0,17412.265
17406.0,17370.475
17592.0,17638.8
18668.0,18619.65
19040.0,19031.88
18819.0,18880.695
18483.0,18524.885
18381.0,18297.565
17461.0,17473.375
16353.0,16416.925
15358.0,15491.35
14851.0,14905.33
14441.0,14511.045
14105.0,14179.86
14048.0,14070.73
14394.0,14485.1
15034.0,15150.305
15783.0,15848.315
16231.0,16280.125
16576.0,16601.27
16912.0,16911.775
16991.0,17009.37
16793.0,16893.655
16764.0,16754.45
16643.0,16639.445
16666.0,16591.215
16869.0,16945.225
17916.0,17821.905
18424.0,18301.13
18343.0,18359.395
18340.0,18305.93
18011.0,18003.295
17340.0,17304.27
16383.0,16441.8
15645.0,15713.31
15265.0,15277.435
15138.0,15127.285
15068.0,15087.725
15122.0,15257.69
15441.0,15602.435
15967.0,16091.11
16628.0,16669.13
17122.0,17085.325
17621.0,17501.72
17501.0,17644.555
17122.0,17253.195
16600.0,16715.92
16206.0,16253.415
15844.0,15851.335
15762.0,15722.695
16092.0,16056.735
17048.0,17087.625
17456.0,17433.59
17407.0,17419.85
17474.0,17400.685
17772.0,17507.16
17618.0,17390.485
17147.0,17026.42
16669.0,16565.02
16218.0,16232.23
16135.0,16138.27
16107.0,16134.57
16229.0,16277.23
16470.0,16558.32
16935.0,16980.23
17548.0,17477.685
17927.0,17808.525
17837.0,17858.17
17453.0,17562.1
16891.0,16976.905
15967.0,16195.57
15088.0,15311.245
14564.0,14527.47
14394.0,14323.565
14745.0,14719.93
15856.0,15774.38
16502.0,16331.495
16678.0,16697.745
16842.0,16833.62
16621.0,16568.39
16167.0,16154.07
15676.0,15592.93
15059.0,15022.5
14617.0,14670.645
14452.0,14449.725
14465.0,14450.985
14561.0,14584.575
14862.0,14882.19
15318.0,15330.705
15865.0,15871.1
16421.0,16319.49
16751.0,16631.925
16521.0,16630.79
16047.0,16126.82
15790.0,15801.56
15702.0,15653.965
15488.0,15512.8
15607.0,15490.13
16012.0,16002.145
17243.0,17144.225
17922.0,17758.815
18064.0,18017.9
18086.0,18056.2
17834.0,17813.715
17392.0,17302.745
16842.0,16761.18
16718.0,16466.995
16150.0,16217.685
16090.0,16101.955
16223.0,16196.935
16652.0,16610.83
17317.0,17420.625
18384.0,18599.445
19366.0,19278.685
19772.0,19618.935
19792.0,19757.975
19697.0,19737.77
19193.0,19367.555
18640.0,18744.31
18066.0,18169.095
17692.0,17711.165
17522.0,17491.825
17933.0,17857.5
19353.0,19181.795
20046.0,19904.325
20127.0,20200.645
20049.0,20128.18
19751.0,19764.61
19038.0,18949.74
18133.0,18130.385
17580.0,17537.63
17158.0,17235.53
17002.0,17027.655
16923.0,16978.505
17191.0,17188.215
17908.0,17980.515
18944.0,19048.06
19752.0,19753.785
19882.0,19817.49
19544.0,19670.675
19309.0,19321.87
18756.0,18861.36
18201.0,18299.655
17666.0,17727.83
17203.0,17247.215
16935.0,16952.63
17207.0,17205.295
18349.0,18269.71
18815.0,18822.505
18599.0,18719.705
18480.0,18502.825
18135.0,18165.37
17112.0,17191.57
16047.0,16114.62
15223.0,15197.67
14731.0,14703.22
14503.0,14472.605
14432.0,14482.09
14531.0,14550.6
15087.0,15180.555
16018.0,16038.92
16968.0,16886.235
17149.0,17277.015
17261.0,17319.215
17194.0,17207.56
17011.0,17031.56
16749.0,16772.09
16546.0,16554.375
16403.0,16375.855
16161.0,16194.54
16380.0,16398.795
17330.0,17352.005
17738.0,17670.755
17468.0,17554.34
17093.0,17181.475
16736.0,16733.585
15984.0,15948.62
14900.0,14955.28
14097.0,14145.315
13667.0,13696.8
13451.0,13431.81
13379.0,13407.68
13506.0,13541.96
14121.0,14193.51
15066.0,15183.375
15771.0,15819.85
16047.0,16049.55
16245.0,16279.15
16377.0,16406.04
16138.0,16188.64
15886.0,15920.49
15503.0,15613.58
15206.0,15201.805
15049.0,15025.375
15161.0,15196.185
16085.0,15891.06
16508.0,16540.065
16306.0,16359.625
16223.0,16273.815
15931.0,15881.435
15207.0,15161.745
14316.0,14322.4
13478.0,13524.505
12865.0,12918.365
12577.0,12585.89
12517.0,12493.78
12670.0,12691.825
13038.0,13208.955
13692.0,13937.86
14297.0,14377.705
14719.0,14731.045
14941.0,15001.895
15184.0,15203.965
15009.0,15029.83
14808.0,14793.395
14522.0,14511.14
14349.0,14322.895
14107.0,14137.22
14410.0,14380.915
15174.0,15123.64
15261.0,15322.285
14774.0,14950.495
14363.0,14564.845
14045.0,14073.845
13478.0,13496.535
12892.0,12897.985
12316.0,12279.705
11890.0,11928.32
11579.0,11617.835
11461.0,11474.475
11472.0,11468.02
11571.0,11639.1
11898.0,11919.875
12209.0,12230.05
12396.0,12573.065
12997.0,12979.01
13455.0,13377.04
13617.0,13600.47
13665.0,13661.73
13446.0,13545.0
13340.0,13336.915
13159.0,13172.03
13449.0,13386.94
14319.0,14112.03
14536.0,14532.31
14454.0,14593.765
14248.0,14453.865
13970.0,14034.315
13558.0,13434.765
12849.0,12802.105
12291.0,12304.24
11917.0,11933.39
11681.0,11697.59
11613.0,11627.915
11685.0,11672.48
11936.0,11901.325
12342.0,12285.07
12986.0,12939.485
13485.0,13469.715
13909.0,13830.055
13840.0,13857.265
13914.0,13864.69
13991.0,13912.635
13885.0,13899.48
13818.0,13778.99
13695.0,13706.535
14026.0,14014.035
15073.0,14855.815
15269.0,15357.2
15265.0,15291.96
14916.0,15080.105
14521.0,14602.235
13805.0,13766.835
13080.0,13098.525
12566.0,12528.99
12312.0,12301.435
12179.0,12186.63
12210.0,12220.275
12610.0,12590.23
13342.0,13393.53
15021.0,14929.245
16101.0,16020.215
16225.0,16213.28
16291.0,16308.33
16440.0,16417.93
16308.0,16381.14
16242.0,16204.02
16111.0,16127.88
15992.0,15975.355
15974.0,15904.71
16098.0,16149.84
16829.0,16722.27
17097.0,17083.705
16938.0,17071.505
16638.0,16798.63
16148.0,16183.82
15185.0,15223.185
14163.0,14227.085
13421.0,13404.235
12939.0,12948.955
12764.0,12756.005
12645.0,12680.42
12942.0,12894.555
13785.0,13768.32
15375.0,15365.075
16570.0,16403.16
16474.0,16509.62
16408.0,16408.545
16494.0,16410.88
16599.0,16462.56
16428.0,16424.72
16440.0,16387.775
16266.0,16307.34
16094.0,16100.565
16471.0,16365.73
17173.0,17042.165
17434.0,17456.445
17282.0,17350.37
17120.0,17192.55
16840.0,16752.675
15876.0,15906.88
14781.0,14901.75
13994.0,14009.69
13619.0,13583.375
13369.0,13365.1
13373.0,13351.275
13599.0,13597.41
14436.0,14425.555
16068.0,15928.18
17101.0,17036.42
17132.0,17116.525
17237.0,17192.41
17398.0,17338.08
17420.0,17349.54
17450.0,17391.92
17294.0,17331.64
17184.0,17172.71
16942.0,16996.05
17262.0,17252.915
17872.0,17863.99
18061.0,18010.4
17860.0,17941.9
17394.0,17532.775
16783.0,16918.21
15816.0,15829.98
14860.0,14874.04
13813.0,13899.515
13444.0,13389.005
13136.0,13134.09
13027.0,13033.28
13251.0,13200.195
13984.0,13978.86
15342.0,15325.27
16169.0,16158.21
16065.0,16325.47
16109.0,16210.825
16205.0,16220.735
16269.0,16183.33
16194.0,16149.75
16223.0,16164.925
16081.0,16083.07
15977.0,15970.755
16309.0,16237.785
17041.0,16966.835
17492.0,17435.45
17446.0,17503.015
17342.0,17323.45
17028.0,16989.01
16044.0,16087.245
15106.0,15196.95
14471.0,14491.865
14107.0,14098.685
13946.0,13967.605
13961.0,13965.29
14198.0,14212.07
15011.0,15031.82
16459.0,16444.985
17368.0,17307.27
17339.0,17326.875
17303.0,17312.565
17377.0,17323.215
17236.0,17209.69
17117.0,17109.275
16911.0,16908.48
16769.0,16713.415
16553.0,16543.47
16692.0,16687.17
17372.0,17312.76
17474.0,17604.775
17188.0,17308.205
17039.0,17070.63
16738.0,16751.28
15944.0,15992.785
15086.0,15064.675
14347.0,14397.75
13991.0,13984.395
13804.0,13806.525
13634.0,13664.835
13512.0,13596.665
13721.0,13735.085
14064.0,14102.395
14725.0,14700.725
15349.0,15336.955
15813.0,15867.91
16156.0,16088.665
16123.0,16238.855
15809.0,15947.28
15600.0,15600.94
15325.0,15334.685
15212.0,15169.275
15417.0,15408.89
16085.0,16021.575
16472.0,16377.125
16275.0,16327.575
16073.0,16171.435
15658.0,15706.595
15087.0,15073.4
14546.0,14502.815
13862.0,13908.525
13473.0,13504.17
13272.0,13303.56
13212.0,13222.405
13226.0,13275.45
13425.0,13467.525
13996.0,13909.2
14611.0,14576.34
15122.0,15117.005
15326.0,15328.96
15088.0,15209.43
14783.0,14821.45
14736.0,14617.81
14291.0,14381.27
14128.0,14074.38
13896.0,13917.295
14172.0,14144.645
15132.0,15024.025
16045.0,15856.125
16252.0,16215.815
16148.0,16173.855
15854.0,15856.14
15232.0,15251.465
14555.0,14563.33
14135.0,14091.145
13819.0,13848.635
13863.0,13832.73
13866.0,13899.865
14169.0,14193.165
15250.0,15189.51
16759.0,16718.03
17511.0,17598.23
17552.0,17456.585
17372.0,17373.645
17295.0,17267.915
17116.0,17098.65
16957.0,16935.47
16679.0,16731.11
16457.0,16451.135
16351.0,16343.44
16527.0,16534.34
17258.0,17198.98
17815.0,17715.685
17797.0,17799.135
17617.0,17651.005
17278.0,17261.835
16334.0,16366.935
15298.0,15342.54
14780.0,14701.21
14242.0,14330.995
14088.0,14084.165
14039.0,14067.005
14284.0,14269.31
15173.0,15136.7
16794.0,16768.515
17706.0,17696.965
17621.0,17610.045
17322.0,17359.12
17409.0,17318.945
17223.0,17203.31
17237.0,17159.845
17007.0,17038.03
17032.0,16952.66
16711.0,16778.095
17040.0,16966.24
17480.0,17525.965
17822.0,17830.15
17679.0,17743.985
17380.0,17533.395
16997.0,16988.715
15886.0,15952.57
14891.0,14919.075
13967.0,14022.485
13576.0,13509.86
13380.0,13355.235
13265.0,13295.52
13379.0,13403.365
14259.0,14199.8
15622.0,15680.035
16530.0,16491.96
16588.0,16581.8
16387.0,16485.785
16219.0,16271.275
16061.0,16042.28
15896.0,15874.925
15793.0,15758.155
15604.0,15568.23
15315.0,15342.355
15336.0,15388.2
16108.0,16037.72
16554.0,16577.79
16452.0,16465.415
16193.0,16298.295
15824.0,15826.365
14866.0,14917.83
13551.0,13783.395
12744.0,12765.455
12406.0,12338.525
12279.0,12245.98
12271.0,12258.105
12419.0,12446.155
13264.0,13229.745
14895.0,14860.92
16087.0,15992.095
15955.0,15989.855
15923.0,15923.81
15840.0,15908.665
15766.0,15757.27
15759.0,15722.775
15684.0,15681.34
15558.0,15546.52
15546.0,15498.51
15731.0,15743.045
16499.0,16308.79
16845.0,16789.305
16863.0,16840.3
16819.0,16846.96
16388.0,16392.78
15528.0,15499.795
14661.0,14678.15
13948.0,13990.69
13542.0,13546.855
13444.0,13409.5
13467.0,13448.045
13699.0,13700.005
14757.0,14691.865
16370.0,16320.035
17721.0,17533.37
17865.0,17767.085
18012.0,17949.08
18231.0,18139.84
18081.0,18150.635
17939.0,17905.72
17740.0,17768.255
17318.0,17432.52
17148.0,17150.555
17283.0,17303.78
18017.0,17901.06
18690.0,18527.385
18483.0,18559.715
18246.0,18290.09
18040.0,17969.405
17305.0,17304.41
16588.0,16565.555
15879.0,15925.385
15530.0,15572.53
15452.0,15444.005
15370.0,15406.16
15541.0,15526.73
15926.0,15919.65
16456.0,16483.395
17197.0,17136.39
17720.0,17655.57
18039.0,17979.04
17754.0,17892.595
17154.0,17355.085
16699.0,16737.485
16219.0,16260.995
15740.0,15776.38
15537.0,15514.685
15905.0,15845.365
16744.0,16601.05
17616.0,17489.25
17429.0,17565.885
17410.0,17397.36
17092.0,17125.58
16536.0,16518.96
15838.0,15838.685
15207.0,15235.015
15085.0,15009.32
14801.0,14875.225
14891.0,14872.905
14980.0,14998.215
15257.0,15241.665
15679.0,15718.405
16416.0,16345.7
16939.0,16878.155
17195.0,17156.67
16876.0,17028.725
16736.0,16718.78
16711.0,16671.86
16672.0,16646.545
16562.0,16563.24
16806.0,16662.025
17178.0,17094.915
18001.0,17874.345
18801.0,18569.8
18833.0,18818.305
18803.0,18782.405
18531.0,18471.21
18130.0,18034.28
17716.0,17657.145
17280.0,17269.17
17179.0,17170.42
17349.0,17296.27
17458.0,17464.245
17966.0,17914.255
18707.0,18695.84
19919.0,19969.23
20966.0,20844.58
21263.0,21165.925
21415.0,21284.155
21221.0,21269.97
